"sampleID","sex","Season","Location","SubSiteID","Estuary","Year","Complex","prey.name","sizeclass","count"
"Pv16.B028","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.SM.MED",1
"Pv16.B029","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.MED.LG",1
"Pv16.B029","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.SM.MED",1
"Pv16.B030","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.LG",1
"Pv16.B030","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.SM.MED",1
"Pv16.B031","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.LG",2
"Pv16.B031","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.MED.LG",4
"Pv16.B031","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.SM.MED",2
"Pv16.B031","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.VLG",1
"Pv16.B032","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.LG",2
"Pv16.B032","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.MED.LG",1
"Pv16.B032","MALE","Summer","Yeo","H0092","Non-Estuary",2016,"East_Yeo_Islands_Islet","HAKE","SIZE.SM.MED",2
"Pv16.B033","FEMALE","Spring","Great Chain","H0004","Non-Estuary",2016,"Chain_Islets","HERRING","SIZE.MED.LG",1
"Pv16.B037","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.B037","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv16.B037","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.B038","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.B038","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv16.B038","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv16.B038","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.B040","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.B040","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv16.B040","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv16.B041","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv16.B041","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",2
"Pv16.B042","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",32
"Pv16.B045","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.B045","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.B045","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.B046","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",2
"Pv16.B046","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","SALMON","SIZE.VSM",2
"Pv16.B047","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",21
"Pv16.B047","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.B048","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.B048","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv16.B049","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.B049","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv16.B052","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",2
"Pv16.B052","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.B053","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.B053","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",50
"Pv16.B053","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","SALMON","SIZE.SM.MED",1
"Pv16.B054","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",2
"Pv16.B054","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",143
"Pv16.B054","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv16.B055","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.B058","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","SALMON","SIZE.SM.MED",1
"Pv16.B059","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv16.B060","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","SALMON","SIZE.SM.MED",1
"Pv16.B060","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","SALMON","SIZE.VSM",1
"Pv16.B061","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.MED.LG",2
"Pv16.B061","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.SM",1
"Pv16.B062","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.MED.LG",1
"Pv16.B062","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B063","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.MED.LG",1
"Pv16.B063","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B064","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.MED.LG",1
"Pv16.B064","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B065","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.MED.LG",1
"Pv16.B065","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B065","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.MED.LG",1
"Pv16.B067","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv16.B068","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv16.B069",NA,"Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.MED.LG",5
"Pv16.B069",NA,"Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",18
"Pv16.B070","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.LG",3
"Pv16.B070","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.VLG",2
"Pv16.B070","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.MED.LG",7
"Pv16.B071","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.LG",1
"Pv16.B071","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",6
"Pv16.B071","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.VLG",1
"Pv16.B071","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",1
"Pv16.B072","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.LG",1
"Pv16.B072","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.MED",1
"Pv16.B072","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.VLG",1
"Pv16.B073","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.LG",1
"Pv16.B073","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B074","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.LG",1
"Pv16.B074","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B074","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.VLG",1
"Pv16.B074","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.MED.LG",1
"Pv16.B074","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","SALMON","SIZE.SM",1
"Pv16.B075","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",6
"Pv16.B076","MALE?","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",5
"Pv16.B076","MALE?","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.VLG",1
"Pv16.B076","MALE?","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.MED.LG",1
"Pv16.B077","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B078","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv16.B078","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.SM.MED",1
"Pv16.B079","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv16.B079","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.VSM",1
"Pv16.B080",NA,"Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv16.B081","FEMALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B082","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.LG",1
"Pv16.B082","MALE","Summer","Norris","H0470","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.B083","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.B083","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",23
"Pv16.B084","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",2
"Pv16.B085","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",4
"Pv16.B086","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.B086","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.B087","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.B087","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.B089",NA,"Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.B090","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.B091","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.B091","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM",1
"Pv16.B092","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",3
"Pv16.B093","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.B093","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",39
"Pv16.B094","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",3
"Pv16.B095","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.B095","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",4
"Pv16.B095","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.VSM",1
"Pv16.B096","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",3
"Pv16.B096","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.B096","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv16.B097","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",8
"Pv16.B098","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED",1
"Pv16.B098","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.B099","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",3
"Pv16.B100","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",8
"Pv16.C001","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",13
"Pv16.C001","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",3
"Pv16.C001","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.VLG",1
"Pv16.C002","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C002","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv16.C003","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",9
"Pv16.C004","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C004","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.C004","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",1
"Pv16.C004","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.C005","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C005","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.C006","MALE?","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C006","MALE?","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",12
"Pv16.C006","MALE?","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM",3
"Pv16.C006","MALE?","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.C008","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","SALMON","SIZE.VSM",1
"Pv16.C009","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C009","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",37
"Pv16.C009","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.MED.LG",1
"Pv16.C009","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.C011","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C011","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
"Pv16.C011","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.VSM",1
"Pv16.C012","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.C012","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C012","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",4
"Pv16.C013","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C013","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.C014","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.C014","FEMALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",3
"Pv16.C015","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",14
"Pv16.C016","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv16.C017","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.MED.LG",1
"Pv16.C017","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",30
"Pv16.C018","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.LG",1
"Pv16.C018","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",2
"Pv16.C019","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.MED.LG",1
"Pv16.C019","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",92
"Pv16.C019","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.MED.LG",1
"Pv16.C019","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.SM.MED",3
"Pv16.C022","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",2
"Pv16.C025","FEMALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",2
"Pv16.C027","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.MED.LG",1
"Pv16.C027","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",1
"Pv16.C029","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",1
"Pv16.C030","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",1
"Pv16.C030","MALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.SM",1
"Pv16.C031","FEMALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HAKE","SIZE.SM.MED",20
"Pv16.C031","FEMALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.MED.LG",1
"Pv16.C031","FEMALE","Summer","Belle Chain","H0069a","Belle Chain",2016,"Belle_Chain","HERRING","SIZE.SM.MED",1
"Pv16.C032","FEMALE","Spring","Heron","H0203a","Non-Estuary",2016,"Norris-Heron_Rocks","HAKE","SIZE.SM.MED",2
"Pv16.C032","FEMALE","Spring","Heron","H0203a","Non-Estuary",2016,"Norris-Heron_Rocks","HERRING","SIZE.MED.LG",2
"Pv16.C033","MALE","Spring","Flora","H0099","Non-Estuary",2016,"Flora_Islet","HAKE","SIZE.LG",1
"Pv16.C033","MALE","Spring","Flora","H0099","Non-Estuary",2016,"Flora_Islet","HAKE","SIZE.SM.MED",1
"Pv16.C033","MALE","Spring","Flora","H0099","Non-Estuary",2016,"Flora_Islet","HERRING","SIZE.SM",1
"Pv16.C034","MALE","Summer","Preedy","H0528a","Non-Estuary",2016,"Southeast_Preedy_Harbour_Reefs","HERRING","SIZE.SM.MED",2
"Pv16.C035","FEMALE","Summer","Preedy","H0528a","Non-Estuary",2016,"Southeast_Preedy_Harbour_Reefs","HAKE","SIZE.SM.MED",1
"Pv16.C035","FEMALE","Summer","Preedy","H0528a","Non-Estuary",2016,"Southeast_Preedy_Harbour_Reefs","HERRING","SIZE.SM.MED",1
"Pv16.C036","FEMALE","Summer","Preedy","H0528a","Non-Estuary",2016,"Southeast_Preedy_Harbour_Reefs","HERRING","SIZE.SM.MED",2
"Pv16.C038","FEMALE","Summer","North Reef","H0345","Estuary",2016,"North_Reef","HERRING","SIZE.SM.MED",1
"Pv16.C039","MALE","Summer","North Reef","H0345","Estuary",2016,"North_Reef","HERRING","SIZE.SM.MED",9
"Pv16.C040","FEMALE","Summer","Sandstone","H0046","Estuary",2016,"Sandstone_Rocks","HAKE","SIZE.MED.LG",1
"Pv16.C040","FEMALE","Summer","Sandstone","H0046","Estuary",2016,"Sandstone_Rocks","HAKE","SIZE.SM.MED",1
"Pv16.C042","MALE","Summer","Great Chain","H0004","Non-Estuary",2016,"Chain_Islets","SALMON","SIZE.SM.MED",1
"Pv16.C043","FEMALE","Summer","Great Chain","H0004","Non-Estuary",2016,"Chain_Islets","HERRING","SIZE.SM",1
"Pv16.C043","FEMALE","Summer","Great Chain","H0004","Non-Estuary",2016,"Chain_Islets","HERRING","SIZE.VSM",3
"Pv16.C043","FEMALE","Summer","Great Chain","H0004","Non-Estuary",2016,"Chain_Islets","HERRING","SIZE.XSM",9
"Pv16.C044","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",1
"Pv16.C044","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",1
"Pv16.C045","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",1
"Pv16.C045","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",6
"Pv16.C046","FEMALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",3
"Pv16.C046","FEMALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",1
"Pv16.C047","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.LG",3
"Pv16.C047","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",1
"Pv16.C047","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HERRING","SIZE.SM",1
"Pv16.C048","FEMALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",4
"Pv16.C049","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.LG",1
"Pv16.C049","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",10
"Pv16.C050","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.MED.LG",1
"Pv16.C050","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",2
"Pv16.C051","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.LG",3
"Pv16.C051","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",1
"Pv16.C052","MALE","Summer","Mistaken","H0094","Non-Estuary",2016,"Northeast_Mistaken_Islet_Reefs","HAKE","SIZE.SM.MED",2
"Pv16.C054","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HAKE","SIZE.SM.MED",1
"Pv16.C054","MALE","Summer","Cowichan","H0175","Estuary",2016,"Cowichan_Bay","HERRING","SIZE.SM.MED",1
